ISO code,Country,Variable code,Variable name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
NAM,Namibia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.01390409469605,2.00960659980774,2.00531816482544,2.0010392665863,2.0169951915741,2.03307819366455,2.04928970336914,2.0656304359436,2.08210134506226,2.09330534934998,2.10456991195679,2.11589479446411,2.12728071212769,2.13872790336609,2.15054202079773,2.16252589225769,2.1746826171875,2.18701505661011,2.1995267868042,2.21222043037415,2.22509956359863,2.23816776275635,2.2514283657074,2.26488471031189,2.27854084968567,2.29239988327026,2.30646586418152
NER,Niger,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.09929716587067,1.1054824590683,1.11170256137848,1.11795771121979,1.12280082702637,1.12766492366791,1.1325501203537,1.13745641708374,1.14238405227661,1.14733302593231,1.15230333805084,1.15729522705078,1.16230881214142,1.16734409332275,1.1736124753952,1.17991459369659,1.18625044822693,1.19262039661407,1.19902455806732,1.20546305179596,1.21193623542786,1.21844410896301,1.22498691082001,1.23156487941742,1.24013805389404,1.24905955791473,1.25834560394287
NGA,Nigeria,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.38392329216003,1.40864670276642,1.4338116645813,1.45942640304565,1.4883189201355,1.5177835226059,1.54783141613007,1.57847416400909,1.60972356796265,1.64159166812897,1.6740905046463,1.70723295211792,1.7331268787384,1.75892567634583,1.78164064884186,1.80464899539948,1.82795441150665,1.85156083106995,1.87547206878662,1.89969217777252,1.9242250919342,1.94907462596893,1.97424519062042,1.99974083900452,2.02987694740295,2.08037233352661,2.13435983657837
NIC,Nicaragua,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.84685611724854,1.8663694858551,1.8860889673233,1.90601670742035,1.92069554328918,1.93548738956451,1.95039319992065,1.96541380882263,1.98054993152618,2.00213146209717,2.02394843101501,2.04600286483765,2.06829762458801,2.09083533287048,2.11170601844788,2.1327850818634,2.1540744304657,2.17557644844055,2.1972930431366,2.21922636032105,2.24137854576111,2.26375198364258,2.28634881973267,2.30917096138001,2.34018325805664,2.37221097946167,2.40529561042786
NLD,Netherlands,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",3.09873819351196,3.11327981948853,3.12788987159729,3.14256834983826,3.15517377853394,3.1678295135498,3.18053650856018,3.19329428672791,3.20610308647156,3.2189633846283,3.23187518119812,3.24483895301819,3.25785446166992,3.27092242240906,3.28468346595764,3.29850268363953,3.31237983703613,3.3263156414032,3.34031009674072,3.35436320304871,3.36847543716431,3.38264727592468,3.39687848091126,3.41116952896118,3.42599987983704,3.44097256660461,3.45608949661255
NOR,Norway,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",3.3030366897583,3.3158278465271,3.32866883277893,3.34155941009522,3.36419939994812,3.38699245452881,3.40994024276733,3.43304324150085,3.45630311965942,3.47972059249878,3.50329637527466,3.52703213691711,3.55092859268188,3.57498717308044,3.5846438407898,3.59432673454285,3.60403561592102,3.61377096176147,3.62353277206421,3.63332056999207,3.6431348323822,3.6529757976532,3.66284322738647,3.67273736000061,3.69953942298889,3.72675514221191,3.75439190864563
NPL,Nepal,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.35912108421326,1.36406672000885,1.36903023719788,1.37401187419891,1.3899998664856,1.40617382526398,1.42253601551056,1.43908870220184,1.45583391189575,1.47592604160309,1.49629557132721,1.5169460773468,1.537881731987,1.55910623073578,1.59022402763367,1.62196290493011,1.65433526039124,1.68735373020172,1.71809923648834,1.74388253688812,1.77005279064178,1.79661571979523,1.82357716560364,1.85094344615936,1.86829590797424,1.89996242523193,1.93327307701111
NZL,New Zealand,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",3.26874756813049,3.26930022239685,3.26985287666321,3.27040553092957,3.27239608764648,3.2743878364563,3.27638077735901,3.27837491035461,3.28037047386169,3.26478576660156,3.24927496910095,3.23383808135986,3.21847438812256,3.20318388938904,3.22521996498108,3.24740767478943,3.2697479724884,3.29224228858948,3.31489086151123,3.33769536018372,3.36065697669983,3.38377642631531,3.40705513954163,3.43049359321594,3.41306686401367,3.39583373069763,3.37879180908203
PAK,Pakistan,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.4890855550766,1.5091632604599,1.52951180934906,1.55013465881348,1.60251486301422,1.65666508674622,1.71178531646729,1.75520408153534,1.79972422122955,1.7976154088974,1.79550898075104,1.79340529441834,1.79130387306213,1.78920495510101,1.81359827518463,1.82945501804352,1.84366619586945,1.87967920303345,1.87725651264191,1.87483704090118,1.87242066860199,1.81014931201935,1.77026915550232,1.76825952529907,1.76625752449036,1.76426291465759,1.76227569580078
PAN,Panama,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.53267359733582,2.55641269683838,2.57369351387024,2.58991026878357,2.60559630393982,2.62137746810913,2.63725399971008,2.65322685241699,2.66929650306702,2.68546319007874,2.70172786712647,2.71809124946594,2.73455381393433,2.7511157989502,2.76602506637573,2.78101539611816,2.79608678817749,2.81123995780945,2.82647514343262,2.84179306030273,2.8571937084198,2.87267804145813,2.8882462978363,2.90389895439148,2.92414712905884,2.94474864006043,2.96571135520935
PER,Peru,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.47289657592773,2.52473306655884,2.57186794281006,2.60804152488709,2.64082050323486,2.67401123046875,2.70761942863464,2.74164962768555,2.77610778808594,2.75700330734253,2.73803019523621,2.71918773651123,2.70047473907471,2.68189072608948,2.69885945320129,2.71593523025513,2.73311901092529,2.75041174888611,2.76781368255615,2.78532600402832,2.80294895172119,2.82068347930908,2.83853006362915,2.85648965835571,2.83546948432922,2.81483864784241,2.79458904266357
PHL,Philippines,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.38218402862549,2.40284466743469,2.42368412017822,2.44470477104187,2.46005773544312,2.4755072593689,2.49105358123779,2.50669765472412,2.52243995666504,2.53909778594971,2.55586576461792,2.56856727600098,2.57997512817383,2.59143400192261,2.60486817359924,2.61837196350098,2.63194608688355,2.64559030532837,2.65930533409119,2.67309141159058,2.6869490146637,2.70087862014771,2.7148802280426,2.72895431518555,2.83230948448181,2.93957924842834,2.95599770545959
POL,Poland,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.94626998901367,2.97021865844727,2.99436235427856,3.01870203018188,3.03832674026489,3.05807900428772,3.07795977592468,3.09796977043152,3.11810970306397,3.14025592803955,3.16255927085876,3.18502116203308,3.20764255523682,3.23042464256287,3.27970886230469,3.32764506340027,3.32764506340027,3.34026527404785,3.3571662902832,3.37415289878845,3.38267827033997,3.39122533798218,3.39979410171509,3.40838432312012,3.4350049495697,3.46208596229553,3.48963713645935
PRT,Portugal,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.14060401916504,2.17464900016785,2.20923566818237,2.24437212944031,2.24157786369324,2.23878693580627,2.235999584198,2.23321557044983,2.23043513298035,2.25600552558899,2.28186869621277,2.30802869796753,2.33448839187622,2.36125135421753,2.37762331962585,2.39410853385925,2.41070818901062,2.42742276191711,2.44425344467163,2.46120071411133,2.47826552391052,2.49544858932495,2.51275086402893,2.5301730632782,2.56238317489624,2.58546710014343,2.60914421081543
PRY,Paraguay,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.09454011917114,2.08437085151672,2.07425093650818,2.06418013572693,2.10612773895264,2.14892745018005,2.19259738922119,2.23715424537659,2.28261709213257,2.30002331733704,2.31756258010864,2.33523559570313,2.3530433177948,2.37098670005798,2.40594434738159,2.44141745567322,2.47741341590881,2.51394009590149,2.55100560188293,2.57922601699829,2.60476756095886,2.63056206703186,2.65661215782166,2.68292021751404,2.69997620582581,2.71732521057129,2.73497366905212
QAT,Qatar,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.11957430839539,2.1406409740448,2.16191720962524,2.18340468406677,2.21360206604004,2.24421715736389,2.27525568008423,2.30672359466553,2.33862662315369,2.40313744544983,2.46942758560181,2.53754639625549,2.5919075012207,2.63983011245728,2.65763425827026,2.7429358959198,2.8712203502655,2.85582208633423,2.85102701187134,2.84624004364014,2.85774207115173,2.89797782897949,2.9387800693512,2.98015689849854,3.02211618423462,3.0646665096283,3.14407253265381
ROU,Romania,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.88912105560303,2.90514707565308,2.92126202583313,2.93746614456177,2.95060968399048,2.96381211280823,2.97707319259644,2.990394115448,3.00377440452576,3.02271199226379,3.04176926612854,3.06094622612,3.08024454116821,3.09966444969177,3.1184663772583,3.1373827457428,3.15641355514526,3.17555975914001,3.19482231140137,3.21420168876648,3.23369860649109,3.25331354141235,3.27304792404175,3.29290151596069,3.30904531478882,3.32991766929626,3.35357666015625
RUS,Russian Federation,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.99815082550049,3.05375146865845,3.1103835105896,3.16806554794312,3.17985320091248,3.19168448448181,3.20355987548828,3.21547937393188,3.22744345664978,3.24144864082336,3.25551462173462,3.2696418762207,3.28383016586304,3.29807996749878,3.29943633079529,3.30079340934753,3.30215072631836,3.3035089969635,3.30486750602722,3.30622673034668,3.3075864315033,3.30894684791565,3.31030750274658,3.31166911125183,3.31303095817566,3.32773017883301,3.3425760269165
RWA,Rwanda,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.32336103916168,1.33420193195343,1.34513163566589,1.35615086555481,1.37562823295593,1.39538538455963,1.41542613506317,1.43575489521027,1.45637559890747,1.48311388492584,1.51034319400787,1.5380722284317,1.56631052494049,1.59506714344025,1.61204195022583,1.62919723987579,1.66007041931152,1.69152843952179,1.69924378395081,1.71472871303558,1.7278778553009,1.74112772941589,1.78833651542664,1.83682525157928,1.83697664737701,1.83712816238403,1.87628734111786
SAU,Saudi Arabia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.15314960479736,2.17879414558411,2.20474410057068,2.23100328445435,2.25860095024109,2.28654050827026,2.31482529640198,2.34346032142639,2.37244915962219,2.3984100818634,2.4246551990509,2.45118737220764,2.4780101776123,2.50512599945068,2.55803108215332,2.5949239730835,2.63169384002686,2.65358662605286,2.67566132545471,2.69792008399963,2.72036361694336,2.77948522567749,2.83989143371582,2.90161061286926,2.92979979515076,2.9586763381958,2.98826050758362
SDN,Sudan,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.33554482460022,1.35230159759521,1.36926877498627,1.38644874095917,1.40469980239868,1.42319118976593,1.44192588329315,1.46090734004974,1.48013865947723,1.4881876707077,1.49628055095673,1.50441741943359,1.51259863376617,1.52082419395447,1.53067195415497,1.54058337211609,1.55055904388428,1.56059920787811,1.57070446014404,1.58087515830994,1.59111166000366,1.60141456127167,1.61178410053253,1.62222075462341,1.63282120227814,1.64363515377045,1.65466773509979
SEN,Senegal,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.27292764186859,1.28595674037933,1.29911911487579,1.31241619586945,1.32589495182037,1.33951210975647,1.35326910018921,1.36716735363007,1.3812084197998,1.39539361000061,1.40972447395325,1.42420256137848,1.43882930278778,1.45360636711121,1.4709677696228,1.48853659629822,1.50631523132324,1.52430617809296,1.54251205921173,1.56093537807465,1.57957863807678,1.59844470024109,1.61753606796265,1.63685536384583,1.66321587562561,1.69087636470795,1.71726036071777
SGP,Singapore,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.54764604568481,2.6070761680603,2.66368556022644,2.72152423858643,2.70760941505432,2.69376587867737,2.67999315261841,2.6662905216217,2.65265846252441,2.72960352897644,2.80878090858459,2.89025473594666,2.97409200668335,3.0603609085083,3.07251238822937,3.07657361030579,3.10310220718384,3.11748170852661,3.14851927757263,3.15059947967529,3.1422872543335,3.18827772140503,3.21364641189575,3.23067116737366,3.29967594146729,3.2801206111908,3.39934206008911
SLE,Sierra Leone,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.32378304004669,1.33582973480225,1.3479859828949,1.36025285720825,1.37434566020966,1.38858437538147,1.40297055244446,1.41750586032867,1.43219172954559,1.44678807258606,1.46153318881989,1.47642862796783,1.49147593975067,1.50667643547058,1.52146458625793,1.53639781475067,1.55147778987885,1.56670558452606,1.58208298683167,1.59761118888855,1.61329197883606,1.6291264295578,1.6451164484024,1.66126346588135,1.6839804649353,1.70762860774994,1.72653782367706
SLV,El Salvador,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.80885148048401,1.83236122131348,1.85617637634277,1.88030099868774,1.89369809627533,1.90719056129456,1.92077922821045,1.93446469306946,1.94824767112732,1.96212887763977,1.97610890865326,1.9901887178421,2.00436854362488,2.01864957809448,2.04879355430603,2.07938742637634,2.11043810844421,2.14195251464844,2.17393755912781,2.20640015602112,2.23934745788574,2.27278709411621,2.30672574043274,2.34117126464844,2.35296654701233,2.36482119560242,2.37673568725586
SRB,Serbia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.74837684631348,2.76990509033203,2.79160165786743,2.81346845626831,2.84502863883972,2.87694239616394,2.90921425819397,2.94184827804565,2.97484827041626,3.0058434009552,3.03716158866882,3.06880593299866,3.10078024864197,3.1330873966217,3.17849206924438,3.17734909057617,3.17620658874512,3.21297717094421,3.28307342529297,3.30915689468384,3.31630611419678,3.34145140647888,3.36678743362427,3.40696859359741,3.44822263717651,3.49058556556702,3.53409481048584
SVK,Slovakia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",3.235267162323,3.24099159240723,3.24672651290894,3.25247144699097,3.29945015907288,3.34710764884949,3.39545345306397,3.44449758529663,3.49424982070923,3.5176374912262,3.54118132591248,3.56488275527954,3.58874297142029,3.61276292800903,3.67181015014648,3.64005875587463,3.6558997631073,3.6558997631073,3.70920395851135,3.7280433177948,3.74426746368408,3.77146458625793,3.78239893913269,3.80964589118958,3.8373007774353,3.8653712272644,3.89386487007141
SVN,Slovenia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",3.21934461593628,3.23422455787659,3.2491729259491,3.26419067382813,3.27085399627686,3.27753090858459,3.2842218875885,3.29092597961426,3.2976438999176,3.31612467765808,3.33470916748047,3.35339760780334,3.37219095230103,3.39108943939209,3.42607164382935,3.44251990318298,3.4661545753479,3.47803258895874,3.51150822639465,3.53561639785767,3.54288125038147,3.55502223968506,3.56720495223999,3.58887028694153,3.6108181476593,3.63305330276489,3.65558075904846
SWE,Sweden,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",3.16783618927002,3.17249464988709,3.17716002464294,3.18183207511902,3.19793128967285,3.21411204338074,3.23037457466126,3.24671912193298,3.26314687728882,3.2796573638916,3.29625153541565,3.31292939186096,3.32969212532043,3.34653925895691,3.35636186599731,3.36621308326721,3.37609314918518,3.38600254058838,3.39594054222107,3.40590810775757,3.41590476036072,3.42593097686768,3.43598628044128,3.44607138633728,3.46478605270386,3.48372411727905,3.50288844108582
SWZ,Eswatini,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.72458589076996,1.71107006072998,1.69392073154449,1.67633020877838,1.64403462409973,1.61236131191254,1.58129823207855,1.55083358287811,1.52095592021942,1.55764329433441,1.59521567821503,1.6336944103241,1.67310118675232,1.71239805221558,1.72441899776459,1.73652422428131,1.74871456623077,1.76099038124084,1.77335238456726,1.78580129146576,1.79833734035492,1.81096160411835,1.82367444038391,1.83647644519806,1.84936833381653,1.86235070228577,1.90974152088165
SYR,Syrian Arab Republic,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.03168869018555,2.07468867301941,2.1185986995697,2.16343808174133,2.18481945991516,2.20641231536865,2.22821855545044,2.25024032592773,2.27247953414917,2.29493856430054,2.31761956214905,2.34052491188049,2.36365652084351,2.38701677322388,2.41252708435059,2.43868350982666,2.46550607681274,2.49301671981812,2.52123713493347,2.55019044876099,2.57337546348572,2.59381318092346,2.61471104621887,2.6360821723938,2.65793967247009,2.68029689788818,2.7031683921814
TGO,Togo,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.64339935779572,1.66328966617584,1.68342065811157,1.70379531383514,1.71390092372894,1.72273302078247,1.73161065578461,1.74053406715393,1.74950337409973,1.7528635263443,1.75622999668121,1.75960302352905,1.76298260688782,1.76636850833893,1.79985272884369,1.84620332717896,1.8937474489212,1.94251608848572,1.99254059791565,2.04385328292847,2.09648752212524,2.10217022895813,2.10789394378662,2.11365866661072,2.11946487426758,2.12531304359436,2.13120365142822
THA,Thailand,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.18078565597534,2.20084047317505,2.22107982635498,2.24150514602661,2.27084016799927,2.30055904388428,2.33066654205322,2.361168384552,2.3920693397522,2.42337465286255,2.4550895690918,2.48721981048584,2.51977038383484,2.55274677276611,2.5733745098114,2.59177112579346,2.61029958724976,2.63583588600159,2.66162204742432,2.68766045570374,2.6924512386322,2.69725036621094,2.76140666007996,2.78379058837891,2.80635571479797,2.82910394668579,2.86166048049927
TJK,Tajikistan,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",3.09291529655457,3.11630606651306,3.13987398147583,3.16361999511719,3.16470050811768,3.16578125953674,3.16686248779297,3.16794395446777,3.16902613639832,3.15885615348816,3.14871859550476,3.13861393928528,3.12854146957397,3.11850142478943,3.12606263160706,3.13364219665527,3.14124011993408,3.14885663986206,3.15649127960205,3.16414451599121,3.17181658744812,3.16153836250305,3.15133714675903,3.14121222496033,3.13116335868835,3.12118911743164,3.11128926277161
TTO,Trinidad and Tobago,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.70164442062378,2.72463440895081,2.7478199005127,2.77120304107666,2.79457020759583,2.81813430786133,2.8418972492218,2.86586046218872,2.89002561569214,2.91314315795898,2.93644571304321,2.95993447303772,2.98361110687256,3.00747728347778,3.01602864265442,3.0246045589447,3.03320455551147,3.04182910919189,3.05047821998596,3.05915188789368,3.06785011291504,3.07657313346863,3.08532094955444,3.09409379959106,3.09702277183533,3.09995436668396,3.12673950195313
TUN,Tunisia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.78689825534821,1.81486713886261,1.84327363967896,1.87212479114532,1.90442144870758,1.9372752904892,1.97069573402405,2.00469303131104,2.03927659988403,2.07380843162537,2.10892534255981,2.14463663101196,2.18095278739929,2.21788382530212,2.27330327033997,2.33010721206665,2.38833093643188,2.44800925254822,2.50917887687683,2.56798410415649,2.61101174354553,2.65475988388062,2.69924139976501,2.74446797370911,2.76772165298462,2.79117250442505,2.83977293968201
TUR,Türkiye,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.90986025333405,1.93831443786621,1.96719241142273,1.99650061130524,2.01745104789734,2.03862142562866,2.06001400947571,2.08163118362427,2.10347485542297,2.12519979476929,2.14714884757996,2.16932463645935,2.19172954559326,2.2143657207489,2.24584078788757,2.27776288986206,2.31013917922974,2.3429753780365,2.37627840042114,2.4100546836853,2.44431138038635,2.47905468940735,2.51429200172424,2.55002999305725,2.57585644721985,2.59900760650635,2.62274813652039
TWN,Taiwan,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.63457679748535,2.66657042503357,2.69895267486572,2.73172807693481,2.77324509620667,2.81539297103882,2.85818147659302,2.90162038803101,2.94571924209595,2.97183918952942,2.99819040298462,3.02477526664734,3.05159616470337,3.07865476608276,3.10699677467346,3.13596105575562,3.1655650138855,3.19582605361938,3.22676253318787,3.25839352607727,3.29073810577393,3.32381677627563,3.35765051841736,3.39226031303406,3.42766976356506,3.46390080451965,3.5009777545929
TZA,U.R. of Tanzania: Mainland,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.44003736972809,1.45935869216919,1.47893929481506,1.49878263473511,1.50824749469757,1.5177720785141,1.52735698223114,1.53700232505798,1.5467084646225,1.55647599697113,1.56630516052246,1.57619655132294,1.58615028858185,1.59616684913635,1.6092346906662,1.62240934371948,1.6356920003891,1.64908337593079,1.66258430480957,1.67619585990906,1.68991887569428,1.70375418663025,1.71559405326843,1.7261700630188,1.74082839488983,1.75561130046844,1.76666176319122
UGA,Uganda,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.61447060108185,1.63541007041931,1.65662109851837,1.67810726165771,1.70382010936737,1.72478854656219,1.74467086791992,1.76478230953217,1.78512573242188,1.82103645801544,1.85766959190369,1.89503967761993,1.93316149711609,1.97205018997192,2.01898336410522,2.06703329086304,2.11622667312622,2.16659092903137,2.21815395355225,2.27094388008118,2.32499027252197,2.38032293319702,2.43697237968445,2.49497008323669,2.57095623016357,2.62941098213196,2.69167518615723
UKR,Ukraine,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.99283599853516,3.01872825622559,3.04484462738037,3.07118678092957,3.09133386611938,3.11161279678345,3.13202500343323,3.15257096290588,3.17325162887573,3.18130683898926,3.18938279151917,3.19747877120972,3.20559573173523,3.21373295783997,3.22197246551514,3.23026084899902,3.23859786987305,3.24698424339294,3.2554202079773,3.26390647888184,3.27244305610657,3.28103017807007,3.28966856002808,3.29835844039917,3.30710029602051,3.31589460372925,3.32474160194397
URY,Uruguay,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.45074009895325,2.48176097869873,2.51317453384399,2.54498553276062,2.54196763038635,2.53895330429077,2.53594255447388,2.53293538093567,2.52993178367615,2.54152894020081,2.5531792640686,2.5632803440094,2.57118535041809,2.57911467552185,2.6003246307373,2.62170910835266,2.64326930046082,2.66500687599182,2.68692326545715,2.70901989936829,2.73129820823669,2.75375962257385,2.77640581130981,2.79923820495605,2.8979823589325,3.00021004676819,3.01220703125
USA,United States,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",3.54452061653137,3.5558385848999,3.56719255447388,3.5785825252533,3.58833718299866,3.59811854362488,3.6079261302948,3.61776089668274,3.62762236595154,3.64232897758484,3.65709471702576,3.67192077636719,3.68680667877197,3.70175337791443,3.70701098442078,3.71227598190308,3.71754860877991,3.72282862663269,3.72811627388001,3.73341131210327,3.73871397972107,3.74402379989624,3.74934148788452,3.75466680526733,3.72817277908325,3.81364345550537,3.82982563972473
VEN,Venezuela (Bolivarian Republic of),hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.05253863334656,2.08492922782898,2.11783146858215,2.15125250816345,2.18933629989624,2.22809457778931,2.26753854751587,2.3076810836792,2.34853434562683,2.39718818664551,2.44685029983521,2.49754095077515,2.54928183555603,2.58825922012329,2.62051510810852,2.65317296981812,2.68623757362366,2.71971440315247,2.7536084651947,2.78792500495911,2.82266926765442,2.8578462600708,2.89346170425415,2.92952108383179,2.98354768753052,3.04006600379944,3.09922003746033
VNM,Viet Nam,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.87661921977997,1.90790271759033,1.93970763683319,1.97204279899597,2.01308059692383,2.05497241020203,2.09773588180542,2.1413893699646,2.18595147132874,2.23101854324341,2.27701449394226,2.32395887374878,2.37187123298645,2.42077112197876,2.44234204292297,2.46410512924194,2.48606204986572,2.50821471214294,2.53056478500366,2.55311393737793,2.57066369056702,2.58606362342834,2.60155558586121,2.63281893730164,2.66445779800415,2.69647669792175,2.74444723129272
YEM,Yemen,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.12358677387238,1.14008402824402,1.15682351589203,1.17380881309509,1.19481706619263,1.21620142459869,1.23796844482422,1.26012516021729,1.28267824649811,1.30834531784058,1.33452594280243,1.36123049259186,1.38846945762634,1.41625332832336,1.45082175731659,1.48871970176697,1.53033947944641,1.57613134384155,1.62661337852478,1.68238353729248,1.7354553937912,1.78661465644836,1.84298872947693,1.90523838996887,1.97412967681885,2.05055284500122,2.13554763793945
ZAF,South Africa,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.0308985710144,2.04911398887634,2.06749296188355,2.08603668212891,2.12451338768005,2.16369986534119,2.20360922813416,2.24425435066223,2.28564929962158,2.32780814170837,2.37074422836304,2.41447234153748,2.45900702476501,2.50436329841614,2.50843787193298,2.55785465240479,2.57399797439575,2.5895402431488,2.60090255737305,2.59450531005859,2.58812355995178,2.67671513557434,2.76833891868591,2.64752745628357,2.80493950843811,2.85314345359802,2.90350246429443
ZMB,Zambia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.08651208877563,2.07980871200562,2.07312703132629,2.06646656990051,2.08502984046936,2.10375952720642,2.12265777587891,2.14172554016113,2.16096472740173,2.17306137084961,2.18522572517395,2.19745802879334,2.2097589969635,2.22212862968445,2.27544116973877,2.33003234863281,2.38593363761902,2.44317603111267,2.50179147720337,2.56121468544006,2.60242486000061,2.64429807662964,2.68684506416321,2.73007655143738,2.74438500404358,2.75889253616333,2.77360224723816
ZWE,Zimbabwe,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",2.02573585510254,2.03998756408691,2.05433940887451,2.06879234313965,2.10517907142639,2.1422061920166,2.17988419532776,2.21822500228882,2.25724029541016,2.27985548973084,2.30269718170166,2.325767993927,2.34906959533691,2.37260484695435,2.41582274436951,2.45982789993286,2.50463485717773,2.55025768280029,2.58465313911438,2.61625742912293,2.64824795722961,2.68062973022461,2.71340751647949,2.74658608436584,2.7706606388092,2.79529237747192,2.82049798965454
